id_expediente,numero,fecha_ingreso,sumario,rol_claudia,rol_recalculado,autoría_confirmada,rol_consistente,cantidad_autores,autores,tipo_oficial,estado_actual,etapa_ciclo,ubicacion,giros,ultimo_movimiento,evidencia_sancion,fuentes_sancion,fuentes_captura,ficha_oficial_completa,url_expediente,es_832_2026
140799,1386-D-2026,2026-05-07T14:33:07,"INFORMES ACERCA DE LAS POLÍTICAS Y PROGRAMAS DE PREVENCIÓN DEL CONSUMO DE NUEVOS PRODUCTOS DE NICOTINA, ACTUALMENTE VIGENTES EN EL ÁMBITO DE LA CIUDAD",autora,autora,True,True,6,"NEGRI, CLAUDIA | BARROETAVEÑA, MATÍAS | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | NEIRA, CLAUDIA | VELÁZQUEZ, DELFINA",RESOLUCION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-05-15"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140799,False
140797,1383-D-2026,2026-05-07T14:07:21,PREOCUPACIÓN POR LA SITUACIÓN QUE ATRAVIESAN LOS HOSPITALES DE LA UNIVERSIDAD DE BUENOS AIRES DEBIDO AL INCUMPLIMIENTO DE LAS LEYES NACIONALES 27795 Y 27798,autora,autora,True,True,14,"NEGRI, CLAUDIA | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEIRA, CLAUDIA | OCAÑA, MARÍA GRACIELA | PEÑAFORT, GRACIANA | SANTORO, LEANDRO",DECLARACION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-08-05"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EXPEDIENTE EN ARCHIVO CON DATOS BANK INGRESADOS""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140797,False
140792,1378-D-2026,2026-05-07T11:06:52,INFORMES REFERIDOS A LA LICITACIÓN PÚBLICA 401-0087-LPU25 Y AL FUNCIONAMIENTO DEL INSTITUTO DE ZOONOSIS LUIS PASTEUR.-,coautora,coautora,True,True,7,"VELÁZQUEZ, DELFINA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA",RESOLUCION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-09-02"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES (ESPERANDO RECEPCION)""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140792,False
140791,1377-D-2026,2026-05-07T11:05:46,INFORMES REFERIDOS A LA APLICACIÓN EN LA CABA DE LA LEY 27713 DE CARDIOPATÍAS CONGÉNITAS.-,coautora,coautora,True,True,7,"VELÁZQUEZ, DELFINA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA",RESOLUCION,en_comision,en_comision,SALUD,SALUD,"{""fecha"": ""2026-05-11"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140791,False
140779,1366-D-2026,2026-05-06T14:30:01,PREOCUPACIÓN POR EL INCUMPLIMIENTO DE LA LEY 27795 DE FINANCIAMIENTO DE LA EDUCACIÓN UNIVERSITARIA POR PARTE DEL PODER EJECUTIVO NACIONAL,coautora,coautora,True,True,10,"BIELLI, MARÍA | CAPORICCIO, FRANCISCO | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | SALVATIERRA, ALEJANDRO",DECLARACION,sancionado,sancionado,MEP,Asuntos Metropolitanos y Relaciones Interjurisdiccionales,"{""fecha"": ""2026-05-15"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES (ESPERANDO RECEPCION)""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140779,False
140774,1361-D-2026,2026-05-06T11:17:06,CRÉANSE UNIDADES DE ESTABILIZACIÓN DEL RIESGO SUICIDA (UERS).-,autora,autora,True,True,2,"NEGRI, CLAUDIA | NEIRA, CLAUDIA",LEY,en_comision,en_comision,SALUD,"SALUD | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-05-08"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140774,False
140747,1335-D-2026,2026-05-04T13:12:20,RÉGIMEN DE EXPANSIÓN PRODUCTIVA PORTEÑA (REPP).-,coautora,coautora,True,True,15,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",LEY,en_comision,en_comision,DESARROLLO ECONÓMICO Y MERCOSUR,"DESARROLLO ECONÓMICO Y MERCOSUR | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-05-11"", ""oficina"": ""DESARROLLO ECONÓMICO Y MERCOSUR"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140747,False
140741,1329-D-2026,2026-05-04T12:06:45,MODIFÍCASE LA LEY 6927.-,coautora,coautora,True,True,5,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA",LEY,en_comision,en_comision,"PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-05-12"", ""oficina"": ""PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140741,False
140735,1325-D-2026,2026-05-04T10:02:05,INFORMES RELACIONADOS AL DESALOJO LLEVADO A CABO EN LA CALLE BARZANA 1236,coautora,coautora,True,True,10,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LAMMENS , MATÍAS | NEGRI, CLAUDIA | ROSSEN, BÁRBARA",RESOLUCION,en_comision,en_comision,DESARROLLO ECONÓMICO Y MERCOSUR,DESARROLLO ECONÓMICO Y MERCOSUR,"{""fecha"": ""2026-05-11"", ""oficina"": ""DESARROLLO ECONÓMICO Y MERCOSUR"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140735,False
140723,1314-D-2026,2026-04-30T11:28:53,PEDIDOS DE INFORMES RELACIONADOS A LOS INMUEBLES CON EMERGENCIA EDILICIA Y LAS INTERVENCIONES ESTATALES ASOCIADAS.-,coautora,coautora,True,True,17,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | SALVATIERRA, ALEJANDRO",RESOLUCION,en_comision,en_comision,PLANEAMIENTO URBANO,PLANEAMIENTO URBANO,"{""fecha"": ""2026-05-05"", ""oficina"": ""PLANEAMIENTO URBANO"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140723,False
140715,1310-D-2026,2026-04-29T16:33:22,PREOCUPACIÓN FRENTE AL INCUMPLIMIENTO DE LA CADENA DE PAGO Y DESFINANCIAMIENTO QUE ATRAVIESA EL HOGAR Y CENTRO DE ATENCIÓN TERAPÉUTICA (CET) “PROMOVER”,coautora,coautora,True,True,6,"GONZÁLEZ, ANDREA MARIANA | BIASI, VANINA | FREIRE, VICTORIA | GRILLO, ALEJANDRO OMAR | NEGRI, CLAUDIA | SANTORO, LEANDRO",DECLARACION,en_comision,en_comision,DISCAPACIDAD,DISCAPACIDAD,"{""fecha"": ""2026-05-11"", ""oficina"": ""DISCAPACIDAD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140715,False
140675,1278-D-2026,2026-04-27T11:01:18,"INFORMES REFERIDOS AL USO, DISPONIBILIDAD, PROTOCOLOS Y MECANISMOS DE CONTROL DE LAS CÁMARAS CORPORALES UTILIZADAS POR LA POLICÍA DE LA CIUDAD",coautora,coautora,True,True,11,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | LAMMENS , MATÍAS | MOCHI, FEDERICO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | SANTORO, LEANDRO",RESOLUCION,en_comision,en_comision,SEGURIDAD,SEGURIDAD,"{""fecha"": ""2026-04-28"", ""oficina"": ""SEGURIDAD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140675,False
140672,1275-D-2026,2026-04-24T16:03:42,PREOCUPACIÓN ANTE LA DECISIÓN DEL PODER EJECUTIVO NACIONAL DE PROHIBIR EL INGRESO DE PERIODISTAS A LA CASA ROSADA,coautora,coautora,True,True,8,"GRILLO, ALEJANDRO OMAR | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | IAÑEZ, BERENICE | NEGRI, CLAUDIA | NEIRA, CLAUDIA | SANTORO, LEANDRO",DECLARACION,en_comision,en_comision,Asuntos Metropolitanos y Relaciones Interjurisdiccionales,Asuntos Metropolitanos y Relaciones Interjurisdiccionales,"{""fecha"": ""2026-04-29"", ""oficina"": ""Asuntos Metropolitanos y Relaciones Interjurisdiccionales"", ""descripcion"": ""EXPEDIENTE AGREGADO A UN EXPEDIENTE-CABEZA""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140672,False
140656,1261-D-2026,2026-04-23T16:36:34,INFORMES REFERIDOS A LA ATENCIÓN DE PERSONAS EN SITUACIÓN DE CALLE CON CONSUMO PROBLEMÁTICO EN LOS DISPOSITIVOS DEPENDIENTES DEL GCABA,coautora,coautora,True,True,5,"BARROETAVEÑA, MATÍAS | GEMINIANI, NOEMÍ | IAÑEZ, BERENICE | MOCHI, FEDERICO | NEGRI, CLAUDIA",RESOLUCION,sancionado,sancionado,MEP,POLÍTICAS DE PROMOCIÓN E INTEGRACIÓN SOCIAL,"{""fecha"": ""2026-05-15"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140656,False
140651,1256-D-2026,2026-04-23T15:38:59,INFORMES RELACIONADOS CON EL DESARROLLO DE LA OBRA DENOMINADA: “LOOP PREMETRO Y PUESTA EN VALOR DE PARADORES”.-,coautora,coautora,True,True,12,"IAÑEZ, BERENICE | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SANTORO, LEANDRO",RESOLUCION,archivado,archivado,ARCHIVO,OBRAS Y SERVICIOS PÚBLICOS,"{""fecha"": ""2026-08-04"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140651,False
140638,1247-D-2026,2026-04-23T11:54:35,"DECLÁRASE DE INTERÉS SANITARIO LA REALIZACIÓN DE LA ""CARRERA CELESTE""",autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-08-27"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EXPEDIENTE EN ARCHIVO CON DATOS BANK INGRESADOS""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140638,False
140613,1230-D-2026,2026-04-22T11:57:58,INFORMES VINCULADOS A LA LICITACIÓN DE “ESTACIONAMIENTOS SUBTERRÁNEOS DISUASORIOS”,coautora,coautora,True,True,13,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | GRILLO, ALEJANDRO OMAR | LAMMENS , MATÍAS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",RESOLUCION,archivado,archivado,ARCHIVO,OBRAS Y SERVICIOS PÚBLICOS,"{""fecha"": ""2026-08-04"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140613,False
140612,1229-D-2026,2026-04-22T11:54:15,INFORMES VINCULADOS A LA CREACIÓN DEL “DISTRITO DE INTELIGENCIA ARTIFICIAL”,coautora,coautora,True,True,13,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | GRILLO, ALEJANDRO OMAR | LAMMENS , MATÍAS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",RESOLUCION,sancionado,sancionado,MEP,DESARROLLO ECONÓMICO Y MERCOSUR,"{""fecha"": ""2026-05-15"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140612,False
140611,1228-D-2026,2026-04-22T11:52:15,INFORMES REFERIDOS AL PROYECTO SELECCIONADO PARA EL DESARROLLO DEL PBN “ANILLO PAMPA”,coautora,coautora,True,True,14,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GRILLO, ALEJANDRO OMAR | LAMMENS , MATÍAS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",RESOLUCION,archivado,archivado,ARCHIVO,PLANEAMIENTO URBANO,"{""fecha"": ""2026-07-29"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140611,False
140607,1226-D-2026,2026-04-21T16:47:26,OBLIGATORIEDAD DE LA SALA DE 3 AÑOS Y UNIVERSALIZACIÓN DEL NIVEL INICIAL,coautora,coautora,True,True,17,"BIELLI, MARÍA | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",LEY,en_comision,en_comision,"EDUCACIÓN, CIENCIA Y TECNOLOGÍA","EDUCACIÓN, CIENCIA Y TECNOLOGÍA | LEGISLACION DEL TRABAJO Y POLÍTICAS DE EMPLEO | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-06-09"", ""oficina"": ""EDUCACIÓN, CIENCIA Y TECNOLOGÍA"", ""descripcion"": ""EXPEDIENTE AGREGADO A UN EXPEDIENTE-CABEZA""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140607,False
140606,1225-D-2026,2026-04-21T16:45:36,ADECUACIÓN HORARIA DEL NIVEL INICIAL,coautora,coautora,True,True,17,"BIELLI, MARÍA | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",LEY,en_comision,en_comision,"EDUCACIÓN, CIENCIA Y TECNOLOGÍA","EDUCACIÓN, CIENCIA Y TECNOLOGÍA | LEGISLACION DEL TRABAJO Y POLÍTICAS DE EMPLEO | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-04-23"", ""oficina"": ""EDUCACIÓN, CIENCIA Y TECNOLOGÍA"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140606,False
140584,1205-D-2026,2026-04-20T13:33:28,INFORMES REFERIDOS AL PROCEDIMIENTO DE ACTUACIÓN ANTE LA SOSPECHA FUNDADA O DETECCIÓN DE ARMAS EN EL ÁMBITO EDUCATIVO,coautora,coautora,True,True,11,"FREIRE, VICTORIA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | IAÑEZ, BERENICE | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | VELÁZQUEZ, DELFINA",RESOLUCION,archivado,archivado,ARCHIVO,"EDUCACIÓN, CIENCIA Y TECNOLOGÍA","{""fecha"": ""2026-07-29"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140584,False
140564,1187-D-2026,2026-04-17T14:56:04,ADHESIÓN A LA CONMEMORACIÓN DE LA SEMANA MUNDIAL DEL PARTO RESPETADO,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-08-27"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EXPEDIENTE EN ARCHIVO CON DATOS BANK INGRESADOS""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140564,False
140559,1182-D-2026,2026-04-17T13:31:21,INFORMES REFERIDOS A LAS CONDICIONES DE ACCESIBILIDAD DE LAS ESTACIONES DE SUBTE,coautora,coautora,True,True,11,"IAÑEZ, BERENICE | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | GRILLO, ALEJANDRO OMAR | MOCHI, FEDERICO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA",RESOLUCION,archivado,archivado,ARCHIVO,OBRAS Y SERVICIOS PÚBLICOS,"{""fecha"": ""2026-08-04"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140559,False
140535,1162-D-2026,2026-04-16T10:27:25,INFORMES VINCULADOS AL SISTEMA TRAMBUS,coautora,coautora,True,True,15,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO",RESOLUCION,archivado,archivado,ARCHIVO,TRÁNSITO Y TRANSPORTE,"{""fecha"": ""2026-07-29"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140535,False
140534,1161-D-2026,2026-04-16T10:25:12,"INFORMES VINCULADOS A LA PLANIFICACIÓN URBANO-TERRITORIAL, LA DINÁMICA DEL MERCADO DE SUELO Y LA GESTIÓN DE LAS VALORIZACIONES INDUCIDAS POR LA INVERSIÓN PÚBLICA, EN RELACIÓN CON EL PROYECTO DE LA FUTURA LÍNEA F DE SUBTERRÁNEOS.",coautora,coautora,True,True,16,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO",RESOLUCION,archivado,archivado,ARCHIVO,PLANEAMIENTO URBANO,"{""fecha"": ""2026-09-02"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140534,False
140529,1156-D-2026,2026-04-15T16:10:53,INFORMES REFERIDOS A LA ENTREGA DE MÉTODOS PREVENTIVOS DE INFECCIONES DE TRANSMISIÓN SEXUAL EN LOS CENTROS DE SALUD Y ACCIÓN COMUNITARIA,coautora,coautora,True,True,7,"BIELLI, MARÍA | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | NEGRI, CLAUDIA",RESOLUCION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-09-02"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES (ESPERANDO RECEPCION)""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140529,False
140517,1144-D-2026,2026-04-14T16:17:53,INFORMES RELACIONADOS A LA PROVISIÓN DE MEDICAMENTOS,coautora,coautora,True,True,11,"GONZÁLEZ, ANDREA MARIANA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | VELÁZQUEZ, DELFINA",RESOLUCION,en_comision,en_comision,SALUD,SALUD,"{""fecha"": ""2026-04-16"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140517,False
