X;Y;ID;MES;SEMANA;ZONA;CALLE;ALTURA;ESTADO;DOM_NORMA;DOM_GEO
-58.4676177237367;-34.6042365998929;166;AGOSTO;8 AL 13;11;SANCHEZ;2123;FINALIZADO;SANCHEZ 2123;2123 SANCHEZ
-58.476772715975;-34.6131558013009;167;AGOSTO;8 AL 13;11;CESAR DIAZ;2719;FINALIZADO;DIAZ, CESAR, GRAL. 2719;2719 DIAZ, CESAR, GRAL.
-58.5114325248665;-34.5933568489007;168;AGOSTO;8 AL 13;11;GABRIELA MISTRAL;3650;FINALIZADO;MISTRAL, GABRIELA 3650;3650 MISTRAL, GABRIELA
-58.5112614486622;-34.5930708748179;169;AGOSTO;8 AL 13;11;GABRIELA MISTRAL;3623;FINALIZADO;MISTRAL, GABRIELA 3623;3623 MISTRAL, GABRIELA
-58.5163932072528;-34.5962423704638;170;AGOSTO;8 AL 13;11;GABRIELA MISTRAL;4099;FINALIZADO;MISTRAL, GABRIELA 4099;4099 MISTRAL, GABRIELA
-58.5164225080943;-34.5962603809343;171;AGOSTO;8 AL 13;11;GABRIELA MISTRAL;4101;FINALIZADO;MISTRAL, GABRIELA 4101;4101 MISTRAL, GABRIELA
-58.5176656202813;-34.5970249400376;172;AGOSTO;8 AL 13;11;GABRIELA MISTRAL;4199;FINALIZADO;MISTRAL, GABRIELA 4199;4199 MISTRAL, GABRIELA
-58.5187910367961;-34.5978967959801;173;AGOSTO;8 AL 13;11;GABRIELA MISTRAL;4298;FINALIZADO;MISTRAL, GABRIELA 4298;4298 MISTRAL, GABRIELA
-58.5162740773486;-34.5963488546598;174;AGOSTO;8 AL 13;11;GABRIELA MISTRAL;4098;FINALIZADO;MISTRAL, GABRIELA 4098;4098 MISTRAL, GABRIELA
-58.5173172340336;-34.596990526468;175;AGOSTO;8 AL 13;11;GABRIELA MISTRAL;4172;FINALIZADO;MISTRAL, GABRIELA 4172;4172 MISTRAL, GABRIELA
-58.5175434493104;-34.5969498529062;176;AGOSTO;8 AL 13;11;GABRIELA MISTRAL;4185;FINALIZADO;MISTRAL, GABRIELA 4185;4185 MISTRAL, GABRIELA
-58.5197503292925;-34.5984912949142;177;AGOSTO;8 AL 13;11;GABRIELA MISTRAL;4374;FINALIZADO;MISTRAL, GABRIELA 4374;4374 MISTRAL, GABRIELA
-58.5154346315462;-34.596106391238;178;AGOSTO;8 AL 13;11;CHIVILCOY;4554;FINALIZADO;CHIVILCOY AV. 4554;4554 CHIVILCOY AV.
-58.5149807842497;-34.5961433782261;179;AGOSTO;8 AL 13;11;CHIVILCOY;4521;FINALIZADO;CHIVILCOY AV. 4521;4521 CHIVILCOY AV.
-58.5159934886801;-34.596605996732;180;AGOSTO;8 AL 13;11;MERCEDES;4539;FINALIZADO;MERCEDES 4539;4539 MERCEDES
-58.5162212774615;-34.5965949106953;181;AGOSTO;8 AL 13;11;MERCEDES;4550;FINALIZADO;MERCEDES 4550;4550 MERCEDES
-58.5196365658768;-34.5993640190568;182;AGOSTO;8 AL 13;11;VALLEJOS;4403;FINALIZADO;VALLEJOS 4403;4403 VALLEJOS
-58.5229202184367;-34.6026924602484;183;AGOSTO;8 AL 13;11;JOSE CUBAS;4724;FINALIZADO;CUBAS, JOSE 4724;4724 CUBAS, JOSE
-58.5225126524941;-34.6024409275167;184;AGOSTO;8 AL 13;11;JOSE CUBAS;4694;FINALIZADO;CUBAS, JOSE 4694;4694 CUBAS, JOSE
-58.5008660469241;-34.571070687221;185;AGOSTO;8 AL 13;12;AIZPURUA;3299;FINALIZADO;AIZPURUA 3299;3299 AIZPURUA
-58.5009130394349;-34.5710123216377;186;AGOSTO;8 AL 13;12;AIZPURUA;3301;FINALIZADO;AIZPURUA 3301;3301 AIZPURUA
-58.4960392682244;-34.5773208382342;187;AGOSTO;8 AL 13;12;AIZPURUA;2602;FINALIZADO;AIZPURUA 2602;2602 AIZPURUA
-58.4959898633247;-34.577382329873;188;AGOSTO;8 AL 13;12;AIZPURUA;2598;FINALIZADO;AIZPURUA 2598;2598 AIZPURUA
-58.493714605611;-34.5799067241824;189;AGOSTO;8 AL 13;12;AIZPURUA;2299;FINALIZADO;AIZPURUA 2299;2299 AIZPURUA
-58.4938988756143;-34.5799411812952;190;AGOSTO;8 AL 13;12;AIZPURUA;2302;FINALIZADO;AIZPURUA 2302;2302 AIZPURUA
-58.4937566610257;-34.5798577111203;191;AGOSTO;8 AL 13;12;AIZPURUA;2301;FINALIZADO;AIZPURUA 2301;2301 AIZPURUA
-58.4987734501737;-34.5755929380588;192;AGOSTO;8 AL 13;12;ACHEGA;2901;FINALIZADO;ACHEGA 2901;2901 ACHEGA
-58.4989189560959;-34.5756724202286;193;AGOSTO;8 AL 13;12;ACHEGA;2902;FINALIZADO;ACHEGA 2902;2902 ACHEGA
-58.4971729296573;-34.6297046326368;194;AGOSTO;8 AL 13;14;BELAUSTEGUI Y CASTELAR;;FINALIZADO;BELAUSTEGUI, LUIS, DR. Y CASTELAR, EMILIO;BELAUSTEGUI, LUIS, DR. & CASTELAR, EMILIO
-58.4696956729452;-34.624501736976;195;AGOSTO;8 AL 13;14;ARANGUREN;2724;FINALIZADO;ARANGUREN, JUAN F., DR. 2724;2724 ARANGUREN, JUAN F., DR.
-58.499069422447;-34.632589028479;196;AGOSTO;8 AL 13;14;DEL CORRO;602;FINALIZADO;CORRO, MIGUEL C. DEL, CANONIGO AV. 602;602 CORRO, MIGUEL C. DEL, CANONIGO AV.
-58.4989449542359;-34.6324879458921;197;AGOSTO;8 AL 13;14;DEL CORRO;601;FINALIZADO;CORRO, MIGUEL C. DEL, CANONIGO AV. 601;601 CORRO, MIGUEL C. DEL, CANONIGO AV.
-58.4986438351312;-34.6329250971409;198;AGOSTO;8 AL 13;14;DEL CORRO;544;FINALIZADO;CORRO, MIGUEL C. DEL, CANONIGO AV. 544;544 CORRO, MIGUEL C. DEL, CANONIGO AV.
-58.4976248712138;-34.6328259466764;199;AGOSTO;8 AL 13;14;ARANGUREN;5011;FINALIZADO;ARANGUREN, JUAN F., DR. 5011;5011 ARANGUREN, JUAN F., DR.
-58.4974950222609;-34.6328672516511;200;AGOSTO;8 AL 13;14;ARANGUREN Y DE LA BARCA;;FINALIZADO;ARANGUREN, JUAN F., DR. Y CALDERON DE LA BARCA, PEDRO;ARANGUREN, JUAN F., DR. & CALDERON DE LA BARCA, PEDRO
-58.4988479591203;-34.633843102798;201;AGOSTO;8 AL 13;14;SARACHAGA;5210;FINALIZADO;SARACHAGA 5210;5210 SARACHAGA
-58.4988031245391;-34.6337065788176;202;AGOSTO;8 AL 13;14;SARACHAGA Y MILTON 404;;FINALIZADO;MILTON 404;404 MILTON
-58.4986872331272;-34.6336763375376;203;AGOSTO;8 AL 13;14;SARACHAGA;5199;FINALIZADO;SARACHAGA 5199;5199 SARACHAGA
-58.498612418195;-34.6337759848802;204;AGOSTO;8 AL 13;14;SARACHAGA Y MILTON 399;;FINALIZADO;MILTON 399;399 MILTON
-58.501691571314;-34.6342107727057;205;AGOSTO;8 AL 13;14;SARACHAGA;5406;FINALIZADO;SARACHAGA 5406;5406 SARACHAGA
-58.5015363849195;-34.634190707675;206;AGOSTO;8 AL 13;14;SARACHAGA;5398;FINALIZADO;SARACHAGA 5398;5398 SARACHAGA
-58.501591296801;-34.6340518234057;207;AGOSTO;8 AL 13;14;SARACHAGA;5399;FINALIZADO;SARACHAGA 5399;5399 SARACHAGA
-58.5016716548063;-34.6340622129289;208;AGOSTO;8 AL 13;14;SARACHAGA;5401;FINALIZADO;SARACHAGA 5401;5401 SARACHAGA
-58.5012911426093;-34.6352481213406;209;AGOSTO;8 AL 13;14;BACACAY;5295;FINALIZADO;BACACAY 5295;5295 BACACAY
-58.5013198319976;-34.6353978557881;210;AGOSTO;8 AL 13;14;BACACAY;5300;FINALIZADO;BACACAY 5300;5300 BACACAY
-58.501865904212;-34.6329257875462;211;AGOSTO;8 AL 13;14;MORON Y VIRGILIO;;FINALIZADO;MORON Y VIRGILIO;MORON & VIRGILIO
-58.5103155333662;-34.6381183724306;212;AGOSTO;8 AL 13;14;YERBAL Y SAENZ VALIENTE;;FINALIZADO;YERBAL Y SAENZ VALIENTE, ANSELMO;YERBAL & SAENZ VALIENTE, ANSELMO
-58.4053395431849;-34.5998382081601;213;AGOSTO;16 AL 20;2 Y 3;SAN LUIS;2802;FINALIZADO;SAN LUIS 2802;2802 SAN LUIS
-58.4054130877254;-34.5996842887643;214;AGOSTO;16 AL 20;2 Y 3;SAN LUIS;2811;FINALIZADO;SAN LUIS 2811;2811 SAN LUIS
-58.4103088733056;-34.5993377515237;215;AGOSTO;16 AL 20;2 Y 3;SAN LUIS;3187;FINALIZADO;SAN LUIS 3187;3187 SAN LUIS
-58.4086003239029;-34.5995865814533;216;AGOSTO;16 AL 20;2 Y 3;SAN LUIS;3096;FINALIZADO;SAN LUIS 3096;3096 SAN LUIS
-58.4163578701206;-34.6508236221256;218;AGOSTO;16 AL 20;2 Y 3;SAENZ ESQ VENTANA;;FINALIZADO;SAENZ AV. Y VENTANA;SAENZ AV. & VENTANA
-58.4163701144167;-34.6520181204413;219;AGOSTO;16 AL 20;2 Y 3;SAENZ ESQ TRAFUL;;FINALIZADO;SAENZ AV. Y TRAFUL;SAENZ AV. & TRAFUL
-58.4718273304562;-34.6092035826442;220;AGOSTO;16 AL 20;4;MAGARIÑOS CERVANTES Y EL METODO;;FINALIZADO;MAGARIÑOS CERVANTES, A. Y EL METODO;MAGARIÑOS CERVANTES, A. & EL METODO
-58.4687527366334;-34.6077498474951;221;AGOSTO;16 AL 20;4;MAGARIÑOS CERVANTES Y ANDRES LAMAS;;FINALIZADO;MAGARIÑOS CERVANTES, A. Y LAMAS, ANDRES;MAGARIÑOS CERVANTES, A. & LAMAS, ANDRES
-58.4748597483012;-34.6150864891348;222;AGOSTO;16 AL 20;4;BELAUSTEGUI Y CONDARCO;;FINALIZADO;BELAUSTEGUI, LUIS, DR. Y CONDARCO;BELAUSTEGUI, LUIS, DR. & CONDARCO
-58.4612087527679;-34.61330455702;223;AGOSTO;16 AL 20;4;APOLINARIO FIGUEROA Y M TRELLES;;FINALIZADO;FIGUEROA, D. APOLINARIO, CORONEL Y TRELLES, MANUEL R.;FIGUEROA, D. APOLINARIO, CORONEL & TRELLES, MANUEL R.
-58.5199026972349;-34.6126526127345;224;AGOSTO;16 AL 20;4;P VARELA Y YUGOSLAVIA;;FINALIZADO;VARELA, JOSE PEDRO Y YUGOSLAVIA;VARELA, JOSE PEDRO & YUGOSLAVIA
-58.455973700648;-34.6491384502499;225;AGOSTO;16 AL 20;7;LAFUENTE;1691;FINALIZADO;LAFUENTE AV. 1691;1691 LAFUENTE AV.
-58.4558515010793;-34.6492383947575;226;AGOSTO;16 AL 20;7;LAFUENTE;1701;FINALIZADO;LAFUENTE AV. 1701;1701 LAFUENTE AV.
-58.4565600023746;-34.6498912647126;227;AGOSTO;16 AL 20;7;BALBASTRO;3102;FINALIZADO;BALBASTRO 3102;3102 BALBASTRO
-58.4583384777562;-34.6513072855699;228;AGOSTO;16 AL 20;7;BALBASTRO;3297;FINALIZADO;BALBASTRO 3297;3297 BALBASTRO
-58.4584998408131;-34.651446906987;229;AGOSTO;16 AL 20;7;BALBASTRO;3311;FINALIZADO;BALBASTRO 3311;3311 BALBASTRO
-58.459266767956;-34.6521105049363;230;AGOSTO;16 AL 20;7;BALBASTRO;3399;FINALIZADO;BALBASTRO 3399;3399 BALBASTRO
-58.4602690614857;-34.6512571760867;231;AGOSTO;16 AL 20;7;VELAZQUEZ;3394;FINALIZADO;VELAZQUEZ 3394;3394 VELAZQUEZ
-58.4578033979796;-34.6473696026821;232;AGOSTO;16 AL 20;7;LAFUENTE;1493;FINALIZADO;LAFUENTE AV. 1493;1493 LAFUENTE AV.
-58.4601232861763;-34.6491277532328;233;AGOSTO;16 AL 20;7;SANTANDER;3245;FINALIZADO;SANTANDER 3245;3245 SANTANDER
-58.4595036533497;-34.6488115257458;234;AGOSTO;16 AL 20;7;SANTANDER;3198;FINALIZADO;SANTANDER 3198;3198 SANTANDER
-58.4595861731835;-34.6489000670979;235;AGOSTO;16 AL 20;9;PORTELA;1705;FINALIZADO;PORTELA 1705;1705 PORTELA
-58.4596414958439;-34.6486635389842;236;AGOSTO;16 AL 20;9;PORTELA;1694;FINALIZADO;PORTELA 1694;1694 PORTELA
-58.459957133944;-34.6491926365867;237;AGOSTO;16 AL 20;9;SANTANDER;3242;FINALIZADO;SANTANDER 3242;3242 SANTANDER
-58.460158450123;-34.6493677073157;238;AGOSTO;16 AL 20;9;SANTANDER;3262;FINALIZADO;SANTANDER 3262;3262 SANTANDER
-58.4601705518801;-34.6490817465569;239;AGOSTO;16 AL 20;9;DON SEGUNDO SOMBRA;1792;FINALIZADO;DON SEGUNDO SOMBRA 1792;1792 DON SEGUNDO SOMBRA
-58.4602700355624;-34.6492026099643;240;AGOSTO;16 AL 20;9;DON SEGUNDO SOMBRA;1793;FINALIZADO;DON SEGUNDO SOMBRA 1793;1793 DON SEGUNDO SOMBRA
-58.4605812770901;-34.6495423614101;241;AGOSTO;16 AL 20;9;PERGAMINO;1798;FINALIZADO;PERGAMINO 1798;1798 PERGAMINO
-58.4606648574946;-34.6495987080659;242;AGOSTO;16 AL 20;9;SANTANDER;3301;FINALIZADO;SANTANDER 3301;3301 SANTANDER
-58.460454995059;-34.649625581295;243;AGOSTO;16 AL 20;9;SANTANDER;3294;FINALIZADO;SANTANDER 3294;3294 SANTANDER
-58.4605914230168;-34.6497442201249;244;AGOSTO;16 AL 20;9;SANTANDER;3308;FINALIZADO;SANTANDER 3308;3308 SANTANDER
-58.461089491177;-34.6499679729158;245;AGOSTO;16 AL 20;9;SANTANDER;3349;FINALIZADO;SANTANDER 3349;3349 SANTANDER
-58.4608922068898;-34.6500057832403;246;AGOSTO;16 AL 20;9;SANTANDER;3342;FINALIZADO;SANTANDER 3342;3342 SANTANDER
-58.4673923125976;-34.5630150356709;247;AGOSTO;16 AL 20;9;RAMON FREIRE;2491;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 2491;2491 FREIRE, RAMON, CAP. GRAL.
-58.4696348213994;-34.5642512639223;248;AGOSTO;16 AL 20;9;MONROE;3399;FINALIZADO;MONROE AV. 3399;3399 MONROE AV.
-58.4696896832058;-34.5642870408743;249;AGOSTO;16 AL 20;9;MONROE;3401;FINALIZADO;MONROE AV. 3401;3401 MONROE AV.
-58.4704682838738;-34.5647947489591;250;AGOSTO;16 AL 20;9;MONROE;3499;FINALIZADO;MONROE AV. 3499;3499 MONROE AV.
-58.4705206840541;-34.5648289141543;251;AGOSTO;16 AL 20;9;MONROE;3501;FINALIZADO;MONROE AV. 3501;3501 MONROE AV.
-58.4709644552189;-34.5651097907892;252;AGOSTO;16 AL 20;9;MONROE;3551;FINALIZADO;MONROE AV. 3551;3551 MONROE AV.
-58.4808067549643;-34.5556800210889;253;AGOSTO;16 AL 20;9;WASHINGTON;3616;FINALIZADO;WASHINGTON 3616;3616 WASHINGTON
-58.4682337139888;-34.5620436340411;254;AGOSTO;16 AL 20;9;RAMON FREIRE;2599;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 2599;2599 FREIRE, RAMON, CAP. GRAL.
-58.468345209174;-34.5621625349832;255;AGOSTO;16 AL 20;9;RAMON FREIRE;2596;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 2596;2596 FREIRE, RAMON, CAP. GRAL.
-58.468420041571;-34.5620761368053;256;AGOSTO;16 AL 20;9;RAMON FREIRE;2602;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 2602;2602 FREIRE, RAMON, CAP. GRAL.
-58.4676085903658;-34.5616381618351;257;AGOSTO;16 AL 20;9;BALBIN;2599;FINALIZADO;BALBIN, RICARDO, DR. AV. 2599;2599 BALBIN, RICARDO, DR. AV.
-58.4678792212045;-34.5617119688693;258;AGOSTO;16 AL 20;9;ROOSEVELT;3161;FINALIZADO;ROOSEVELT FRANKLIN D. 3161;3161 ROOSEVELT FRANKLIN D.
-58.4665460129517;-34.5611202168428;259;AGOSTO;16 AL 20;9;ROOSEVELT;3050;FINALIZADO;ROOSEVELT FRANKLIN D. 3050;3050 ROOSEVELT FRANKLIN D.
-58.4678524045439;-34.5605101672454;260;AGOSTO;16 AL 20;9;PEDRO RIVERA;3105;FINALIZADO;RIVERA, PEDRO I., DR. 3105;3105 RIVERA, PEDRO I., DR.
-58.4677182502685;-34.5604352030334;261;AGOSTO;16 AL 20;9;ZAPIOLA;2705;FINALIZADO;ZAPIOLA 2705;2705 ZAPIOLA
-58.4675130000425;-34.5606639269833;262;AGOSTO;16 AL 20;9;ZAPIOLA;2679;FINALIZADO;ZAPIOLA 2679;2679 ZAPIOLA
-58.4677068051835;-34.5606899238751;263;AGOSTO;16 AL 20;9;ZAPIOLA;2688;FINALIZADO;ZAPIOLA 2688;2688 ZAPIOLA
-58.4688359429613;-34.5610170370805;264;AGOSTO;16 AL 20;9;RAMON FREIRE;2710;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 2710;2710 FREIRE, RAMON, CAP. GRAL.
-58.4690340437227;-34.5613420260896;265;AGOSTO;16 AL 20;9;PEDRO RIVERA;3204;FINALIZADO;RIVERA, PEDRO I., DR. 3204;3204 RIVERA, PEDRO I., DR.
-58.4639867415114;-34.5583457511184;266;AGOSTO;16 AL 20;9;PEDRO RIVERA;2699;FINALIZADO;RIVERA, PEDRO I., DR. 2699;2699 RIVERA, PEDRO I., DR.
-58.4721740642898;-34.5631082224404;267;AGOSTO;16 AL 20;9;PEDRO RIVERA;3502;FINALIZADO;RIVERA, PEDRO I., DR. 3502;3502 RIVERA, PEDRO I., DR.
-58.4731122726658;-34.563636795131;268;AGOSTO;16 AL 20;9;PEDRO RIVERA;3602;FINALIZADO;RIVERA, PEDRO I., DR. 3602;3602 RIVERA, PEDRO I., DR.
-58.5231675563508;-34.6017202022729;269;AGOSTO;16 AL 20;11;VALLEJOS;4694;FINALIZADO;VALLEJOS 4694;4694 VALLEJOS
-58.5221491372812;-34.6009154658427;270;AGOSTO;16 AL 20;11;VALLEJOS;4601;FINALIZADO;VALLEJOS 4601;4601 VALLEJOS
-58.4644918020359;-34.6069080341841;271;AGOSTO;16 AL 20;11;MANUEL TRELLES;1827;FINALIZADO;TRELLES, MANUEL R. 1827;1827 TRELLES, MANUEL R.
-58.5114325248665;-34.5933568489007;272;AGOSTO;16 AL 20;11;GABRIELA MISTRAL;3650;FINALIZADO;MISTRAL, GABRIELA 3650;3650 MISTRAL, GABRIELA
-58.5112614486622;-34.5930708748179;273;AGOSTO;16 AL 20;11;GABRIELA MISTRAL;3623;FINALIZADO;MISTRAL, GABRIELA 3623;3623 MISTRAL, GABRIELA
-58.5163932072528;-34.5962423704638;274;AGOSTO;16 AL 20;11;GABRIELA MISTRAL;4099;FINALIZADO;MISTRAL, GABRIELA 4099;4099 MISTRAL, GABRIELA
-58.5164225080943;-34.5962603809343;275;AGOSTO;16 AL 20;11;GABRIELA MISTRAL;4101;FINALIZADO;MISTRAL, GABRIELA 4101;4101 MISTRAL, GABRIELA
-58.5176656202813;-34.5970249400376;276;AGOSTO;16 AL 20;11;GABRIELA MISTRAL;4199;FINALIZADO;MISTRAL, GABRIELA 4199;4199 MISTRAL, GABRIELA
-58.5187910367961;-34.5978967959801;277;AGOSTO;16 AL 20;11;GABRIELA MISTRAL;4298;FINALIZADO;MISTRAL, GABRIELA 4298;4298 MISTRAL, GABRIELA
-58.5189864505045;-34.5978376813874;278;AGOSTO;16 AL 20;11;GABRIELA MISTRAL;4301;FINALIZADO;MISTRAL, GABRIELA 4301;4301 MISTRAL, GABRIELA
-58.5198790531615;-34.5983908280768;279;AGOSTO;16 AL 20;11;GABRIELA MISTRAL;4399;FINALIZADO;MISTRAL, GABRIELA 4399;4399 MISTRAL, GABRIELA
-58.5198124388578;-34.5985297879165;280;AGOSTO;16 AL 20;11;GABRIELA MISTRAL;4378;FINALIZADO;MISTRAL, GABRIELA 4378;4378 MISTRAL, GABRIELA
-58.5201580221387;-34.598744041372;281;AGOSTO;16 AL 20;11;GABRIELA MISTRAL;4402;FINALIZADO;MISTRAL, GABRIELA 4402;4402 MISTRAL, GABRIELA
-58.5212764098818;-34.5994342689236;282;AGOSTO;16 AL 20;11;GABRIELA MISTRAL;4494;FINALIZADO;MISTRAL, GABRIELA 4494;4494 MISTRAL, GABRIELA
-58.5214293294188;-34.5993486557254;283;AGOSTO;16 AL 20;11;GABRIELA MISTRAL;4497;FINALIZADO;MISTRAL, GABRIELA 4497;4497 MISTRAL, GABRIELA
-58.5229202184367;-34.6026924602484;284;AGOSTO;16 AL 20;11;JOSE CUBAS;4724;FINALIZADO;CUBAS, JOSE 4724;4724 CUBAS, JOSE
-58.5225126524941;-34.6024409275167;285;AGOSTO;16 AL 20;11;JOSE CUBAS;4694;FINALIZADO;CUBAS, JOSE 4694;4694 CUBAS, JOSE
-58.4887606723639;-34.558416425012;286;AGOSTO;16 AL 20;12;MARIANO ACHA;3695;FINALIZADO;ACHA, MARIANO, GRAL. 3695;3695 ACHA, MARIANO, GRAL.
-58.4889117129142;-34.5584884546885;287;AGOSTO;16 AL 20;12;MARIANO ACHA;3696;FINALIZADO;ACHA, MARIANO, GRAL. 3696;3696 ACHA, MARIANO, GRAL.
-58.4906152184681;-34.5593076799024;288;AGOSTO;16 AL 20;12;JARAMILLO;4790;FINALIZADO;JARAMILLO 4790;4790 JARAMILLO
-58.4907570803429;-34.5592089077963;289;AGOSTO;16 AL 20;12;JARAMILLO;4795;FINALIZADO;JARAMILLO 4795;4795 JARAMILLO
-58.4996782640365;-34.5747213253842;290;AGOSTO;16 AL 20;12;ACHEGA;3002;FINALIZADO;ACHEGA 3002;3002 ACHEGA
-58.4995327550609;-34.5746418474089;291;AGOSTO;16 AL 20;12;ACHEGA;3001;FINALIZADO;ACHEGA 3001;3001 ACHEGA
-58.5002206915546;-34.5737812448031;292;AGOSTO;16 AL 20;12;ACHEGA;3095;FINALIZADO;ACHEGA 3095;3095 ACHEGA
-58.5003804622398;-34.5738430435105;293;AGOSTO;16 AL 20;12;ACHEGA;3098;FINALIZADO;ACHEGA 3098;3098 ACHEGA
-58.5258855957418;-34.632957004209;294;AGOSTO;16 AL 20;14;MADERO;560;FINALIZADO;MADERO 560;560 MADERO
-58.5029430649438;-34.6428365186769;295;AGOSTO;16 AL 20;14;ARAUJO;503;FINALIZADO;ARAUJO 503;503 ARAUJO
-58.5030365223947;-34.6427660025452;296;AGOSTO;16 AL 20;14;ARAUJO;499;FINALIZADO;ARAUJO 499;499 ARAUJO
-58.5029416929165;-34.642642257448;297;AGOSTO;16 AL 20;14;ARAUJO;498;FINALIZADO;ARAUJO 498;498 ARAUJO
-58.502847923416;-34.6427130096441;298;AGOSTO;16 AL 20;14;ARAUJO;502;FINALIZADO;ARAUJO 502;502 ARAUJO
-58.5269207089461;-34.6346829728346;299;AGOSTO;16 AL 20;14;GANA Y JUAN B JUSTO;;FINALIZADO;GANA Y JUSTO, JUAN B. AV.;GANA & JUSTO, JUAN B. AV.
-58.5272149784797;-34.6321190724312;300;AGOSTO;16 AL 20;14;GANA Y MARIANO GAMBOA;;FINALIZADO;GANA Y GAMBOA, MARCELO;GANA & GAMBOA, MARCELO
-58.5254551659989;-34.6331626496339;301;AGOSTO;16 AL 20;14;FRAGUEIRO;503;FINALIZADO;FRAGUEIRO 503;503 FRAGUEIRO
-58.5255373017446;-34.6333085809762;302;AGOSTO;16 AL 20;14;FRAGUEIRO;490;FINALIZADO;FRAGUEIRO 490;490 FRAGUEIRO
-58.5253053062631;-34.63354830042;303;AGOSTO;16 AL 20;14;FRAGUEIRO;474;FINALIZADO;FRAGUEIRO 474;474 FRAGUEIRO
-58.5203358433376;-34.63278297341;304;AGOSTO;16 AL 20;14;ALVAREZ JONTE;6305;FINALIZADO;ALVAREZ JONTE AV. 6305;6305 ALVAREZ JONTE AV.
-58.5202834116055;-34.6327222380399;305;AGOSTO;16 AL 20;14;ALVAREZ JONTE;6299;FINALIZADO;ALVAREZ JONTE AV. 6299;6299 ALVAREZ JONTE AV.
-58.5281247289283;-34.6347726824622;306;AGOSTO;16 AL 20;14;CUSCO;407;FINALIZADO;CUZCO 407;407 CUZCO
-58.5282954697679;-34.6348248146079;307;AGOSTO;16 AL 20;14;CUSCO;402;FINALIZADO;CUZCO 402;402 CUZCO
-58.5282066452467;-34.6348423645644;308;AGOSTO;16 AL 20;14;CUSCO Y JUAN B JUSTO;;FINALIZADO;CUZCO Y JUSTO, JUAN B. AV.;CUZCO & JUSTO, JUAN B. AV.
-58.5206819868752;-34.6308228669181;309;AGOSTO;16 AL 20;14;MARIANO GAMBOA;6190;FINALIZADO;GAMBOA, MARCELO 6190;6190 GAMBOA, MARCELO
-58.5196597775215;-34.6306095865273;310;AGOSTO;16 AL 20;14;MARIANO GAMBOA;6102;FINALIZADO;GAMBOA, MARCELO 6102;6102 GAMBOA, MARCELO
-58.5195221892232;-34.6306383383823;311;AGOSTO;16 AL 20;14;LISBOA;591;FINALIZADO;LISBOA 591;591 LISBOA
-58.5297235172927;-34.6289982437528;312;AGOSTO;16 AL 20;14;FRAGUEIRO;896;FINALIZADO;FRAGUEIRO 896;896 FRAGUEIRO
-58.5239692490393;-34.6315065098159;313;AGOSTO;16 AL 20;14;MARIANO GAMBOA;6510;FINALIZADO;GAMBOA, MARCELO 6510;6510 GAMBOA, MARCELO
-58.5236395093969;-34.6312881642758;314;AGOSTO;16 AL 20;14;MARIANO GAMBOA;6498;FINALIZADO;GAMBOA, MARCELO 6498;6498 GAMBOA, MARCELO
-58.5236824273971;-34.6312968727573;315;AGOSTO;16 AL 20;14;MARIANO GAMBOA;6490;FINALIZADO;GAMBOA, MARCELO 6490;6490 GAMBOA, MARCELO
-58.5268875356361;-34.6321245187996;316;AGOSTO;16 AL 20;14;MARIANO GAMBOA;6772;FINALIZADO;GAMBOA, MARCELO 6772;6772 GAMBOA, MARCELO
-58.5266892648091;-34.6319339124855;317;AGOSTO;16 AL 20;14;MARIANO GAMBOA;6749;FINALIZADO;GAMBOA, MARCELO 6749;6749 GAMBOA, MARCELO
-58.5266860498517;-34.6320076572437;318;AGOSTO;16 AL 20;14;MARIANO GAMBOA Y FRAGUEIRO;;FINALIZADO;GAMBOA, MARCELO Y FRAGUEIRO;GAMBOA, MARCELO & FRAGUEIRO
-58.5261434857089;-34.6319677621891;319;AGOSTO;16 AL 20;14;MARIANO GAMBOA;6708;FINALIZADO;GAMBOA, MARCELO 6708;6708 GAMBOA, MARCELO
-58.5260748892875;-34.6318788870256;320;AGOSTO;16 AL 20;14;MARIANO GAMBOA Y MADERO;;FINALIZADO;GAMBOA, MARCELO Y MADERO;GAMBOA, MARCELO & MADERO
-58.525051437564;-34.631737391236;321;AGOSTO;16 AL 20;14;MARIANO GAMBOA;6608;FINALIZADO;GAMBOA, MARCELO 6608;6608 GAMBOA, MARCELO
-58.524977244122;-34.6316470509442;322;AGOSTO;16 AL 20;14;MARIANO GAMBOA Y GALLARDO;;FINALIZADO;GAMBOA, MARCELO Y GALLARDO;GAMBOA, MARCELO & GALLARDO
-58.4694336996003;-34.5949294160173;323;AGOSTO;16 AL 20;15;PAZ SOLDAN;5102;FINALIZADO;PAZ SOLDAN 5102;5102 PAZ SOLDAN
-58.4696417344896;-34.5948820191412;324;AGOSTO;16 AL 20;15;PAZ SOLDAN;5109;FINALIZADO;PAZ SOLDAN 5109;5109 PAZ SOLDAN
-58.469439861359;-34.5947491109655;325;AGOSTO;16 AL 20;15;PAZ SOLDAN;5093;FINALIZADO;PAZ SOLDAN 5093;5093 PAZ SOLDAN
